pickup_street,pickup_street2,pickup_city,pickup_state,pickup_zipcode,order_id,dropoff_street,dropoff_street2,dropoff_city,dropoff_state,dropoff_zipcode,dropoff_earliest_datetime,dropoff_latest_datetime,customer_name,customer_email,customer_phone_number,dropoff_notes,delivery_items,signature_required,delivery_proof_photo_required,sms_enabled,workload
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,64d21390-6ed6-43fa-bd9d-5a76c7381583,6518 Roosevelt Ave,,Flushing,NY,11377-2928,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,80303ca9-255a-47d4-8d45-48227f1757e6,2924 21st Ave Apt 4B,,Astoria,NY,11105-2636,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,db89107f-e681-4ba7-bbf5-04e618a0e1b1,6518 Roosevelt Ave,,Flushing,NY,11377-2928,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6a004f3c-30fa-422e-9ef6-bce50cf6859a,55 W 25th St Apt 33H,,New York,NY,10010-2153,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d041bec3-9b07-49ab-ae58-f007ffd3ccf1,95 Horatio St,Apt Phc,New York,NY,10014,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188283422,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,fd09c042-d293-4436-ade3-490409083df3,82 S 6th St Apt 3A,,Brooklyn,NY,11249-6168,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,4.0
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,49af5406-1c22-43cb-a313-fffd86b676b9,77 7th Ave Apt 3G,,New York,NY,10011-6612,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e0a62a82-ae05-4703-99a4-943940025e89,130 W 79th St Apt 12F,,New York,NY,10024-6483,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.9000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,cf78bb95-b84e-482d-8180-152b60324053,151 W 17th St Apt 7,Cd,New York,NY,10011-5414,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e7df0838-d79f-4397-b30c-096ea502524c,6354 76th St,,Middle Village,NY,11379-1302,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6e5423fb-9720-484b-ba62-5977408a16d6,180 S Middle Neck Rd Apt 3S,,Great Neck,NY,11021-4609,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,5397a5f7-a60f-4343-8884-c589d011e5a4,25225 63rd Ave,,Little Neck,NY,11362-2405,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c9d80888-8e61-4ed8-a7b5-e8af7a589f68,25225 63rd Ave,,Little Neck,NY,11362-2405,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a1ec1074-1fe1-442f-b58a-1b2f74ca08d9,59 Walsh Ln,,Westbury,NY,11590-1029,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b45afd7b-a983-48ae-ab2a-958a154ef87b,6812 Yellowstone Blvd Apt 3P,,Flushing,NY,11375-3241,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,af770368-1fc2-444e-bfb0-631e11d246ce,6940 108th St Apt 1I,,Forest Hills,NY,11375-3841,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d83886d4-a257-4f8b-b426-f801786209a5,280 Powerhouse Rd,,Roslyn Heights,NY,11577-1916,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c5be8655-e6af-41a0-80a8-050a10281438,153 E 57th St Apt 10C,,New York,NY,10022-2128,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2583331d-732d-4031-8ef8-a5178547e74f,5 S 5th St Apt 4600,,Brooklyn,NY,11249-5470,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a9a3ea06-6597-47ec-bb27-df8bfbf990e4,164 E 72nd St,Apt 9B,New York,NY,10021,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188294214,0,1,1,1.0
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,fd0b3551-bb62-4f5e-b4b7-f898a2f14cc2,21121 47th Ave,,Flushing,NY,11361-3226,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b8789c0a-f3f5-4a12-8491-16afe3f6c181,13411 57th Ave,,Flushing,NY,11355-5024,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,067544b7-4908-4b8f-ba57-abf20b06c355,39 Gramercy Park N Apt 11F,,New York,NY,10010-6303,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,122fa6c9-a081-403d-bc2b-a15118b794a4,3441 85th St Apt 5T,,Jackson Heights,NY,11372-3256,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,5cee3925-5bfd-4aca-af24-b1ba4ff8f89a,96 Renison Dr,,Westbury,NY,11590-1025,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ae858935-fe0f-444a-911b-f4fb79c96f99,60 E 12th St,Apt 12E,New York,NY,10003,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188282874,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,34b004c3-0bf0-42cb-8f9e-c652688840d2,3751 86th St Apt 1E,,Jackson Heights,NY,11372-7445,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6171e745-e12a-4354-8d89-69f570253898,3015 33rd St Apt 6G,,Astoria,NY,11102-1462,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0a0f5e43-b6da-4e41-89ce-2a91f99e3f62,5241 Center Blvd Apt 1403,,Long Island City,NY,11101-6542,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,1ef487c5-5c35-40e0-9213-d63ca2d37b8c,251 Skillman Ave Apt 1,,Brooklyn,NY,11211-1969,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ebf36ecd-163c-4bdd-adb2-503a22bc2821,234 Betts Ave,,Bronx,NY,10473-2307,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6fe0f039-989c-426b-a76e-69fe6f7c5b9e,220 Water St,Apt 317,Brooklyn,NY,11201,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188288350,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,825cd3d3-4db2-4692-84a3-a575f78a4ed5,474 48th Ave Apt 29L,,Long Island City,NY,11109-5622,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,16bbed32-9500-4daa-bda0-30232de631a3,111 Worth St,Apt 7R,New York,NY,10013,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188285075,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,19c0d498-1e94-4142-a51d-6d2844525524,3102 82nd St,,East Elmhurst,NY,11370-1913,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,fd359851-6c67-46c7-876b-d582328f80c8,63 Wall St Apt 906,,New York,NY,10005-3008,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9e1208a2-bd17-443e-b3cb-62007786d2f1,311 11th Ave Apt 308,,New York,NY,10001-1476,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.6000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,68159329-2f99-4a0e-9bc9-aa01e25a6b25,260 Bowery Apt 6,,New York,NY,10012-4753,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.6000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d205812c-6551-4aca-bc4e-9d02c8d02029,2837 Miles Ave,,Bronx,NY,10465-3037,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,30456986-8c4a-49fa-87e5-20c4f49fe435,26 Princeton St,,Williston Park,NY,11596-1325,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8d84ac77-45c7-4e84-b5fc-9d7240e61788,60 Cuttermill Rd,Ste 414,Great Neck,NY,11021,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188284953,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,04155396-82ee-44d8-988a-5b61943bcd28,3111 87th St,,East Elmhurst,NY,11369-1411,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,990cf0d1-4a89-4f80-94d7-543d73d02656,200-08 15th Road,,BAYSIDE,NY,11360,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,1.7000000000000002
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0d71a2de-f3ce-426b-827e-55bea069d010,430 E 6th St Apt 12D,,New York,NY,10009-6431,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8ff7b5a0-66be-4b0a-bd53-479cd4d5baad,6518 Roosevelt Ave,,Flushing,NY,11377-2928,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,871a112b-53f1-4529-9585-995bf2b8cd75,201 E 25th St,Apt 8B,New York,NY,10010,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188288267,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2e986c30-984d-48b7-84d9-7379f9739070,50 Hudson Yards,Fl 67,New York,NY,10001,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188286430,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f48385b3-6fba-499c-8557-5ec2991895db,156 Sullivan St,Apt 18,New York,NY,10012,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188287739,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,42192649-8b7c-48fb-b8af-daca5346adaa,16716 Northern Blvd,,Flushing,NY,11358,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188289314,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4bb61a22-6151-429e-b308-910120d29810,416 W 52nd St # TH323,,New York,NY,10019-7752,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,5f704512-3295-4365-8347-ef4477dd5857,6120 Grand Central Pkwy Apt B507,,Forest Hills,NY,11375-1290,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,da901cb0-1f79-4235-9292-a4eb26bbcb1e,7534 Bell Blvd Apt 2E,,Oakland Gardens,NY,11364-3427,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,931ea7da-1e20-4e63-ab81-73d88040cc67,825 8th Ave Fl 33 Rd,,New York,NY,10019-8872,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,731aaa5a-1e8b-440b-ac3e-d7a597dfe3e6,21 John Bean Ct,,Port Washington,NY,11050-4628,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ac4b81af-0f83-4bb4-a2eb-bc14512825e4,1107 Broadway Apt 15D,,New York,NY,10010-0016,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,cd2bb1c6-bbe6-4916-b921-ddcd3558831e,101 W 87th St,Apt 212,New York,NY,10024,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188289577,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,57aad733-20ab-436f-b2e5-0600af87040e,219 W 81st St,Apt 11F,New York,NY,10024,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188290327,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,925f80cb-76d6-418a-ae81-c1290eb94111,215 E 77th St,Apt 3C,New York,NY,10075,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Lobby of building. Buzz 3C and we will unlock doors for you.,188289006,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f4f64206-4445-4692-aa8b-ac90d08296ed,70 Pine St Apt 904,,New York,NY,10005-0017,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,02d97ffe-1f75-49de-8fc9-f175a2b6b342,270 W 45th St,Attn:Accounting Office,New York,NY,10036,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188288824,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9723dc29-fc9d-4c80-9f42-cce62ecb7a42,387 Marcellus Rd,,Mineola,NY,11501-1427,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3b2c7d9e-986b-47d5-b19a-7986d1239a20,415 E 52nd St Apt 4DB,,New York,NY,10022-6423,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8a9f9c57-30c6-4ef3-9404-0dd63412c921,13336 41st Rd Apt 5D,,Flushing,NY,11355-3663,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,1,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,19ac41a1-5dfe-4f5d-a460-e42e72444191,153 Grand St Apt 2,,Brooklyn,NY,11249-4210,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,69cb81df-5957-4784-a899-91db86403bbb,98 Front St Apt 5M,,Brooklyn,NY,11201-7461,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4d337d7c-4b36-4592-a742-598d824c2291,4307 39th Pl,Apt 5G,Sunnyside,NY,11104,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188292959,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,44436585-06e4-4324-a89e-d778412a634c,6149 DRY HARBOR RD,APT K38,Middle Village,NY,11379-1507,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,51138e25-432b-4249-8eb0-90e3626578a4,311 E 73rd St,Apt 3C,New York,NY,10021,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188295049,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ded46cdf-4dec-45f5-803e-fe13f5a6ff7c,5241 Center Blvd Apt 1207,,Long Island City,NY,11101-6541,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.6000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,07771aeb-c187-4a14-9ab9-d55242cf459a,170 Amsterdam Ave,Apt 9M,New York,NY,10023,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188289861,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3f0d8448-b919-4ffd-8209-aa664df569cb,210 E 78th St,,New York,NY,10075,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Townhouse (upper side),188290581,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f057b559-4985-44f7-af07-68d05c1a2466,16 DuPont St Apt 20E,,Brooklyn,NY,11222-8170,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,1fe3124a-81ab-4a6e-8cd3-ee20212bd750,225 Kingsland Ave Apt 3L,,Brooklyn,NY,11222-5542,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,292ff265-d0a2-4fa7-8c58-c625fcc414b6,329 E 6th St,Apt 12,New York,NY,10003,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188296873,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,896d957d-39a8-4ee3-8194-823c32442961,9823 Horace Harding Expy Apt 8L,Please Leave At Front Door,Corona,NY,11368-4261,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,daab5d94-34fe-49ef-9b5a-1a010c4516e5,20 Halletts Pt,Apt 1104,Astoria,NY,11102,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188291433,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c6650cd4-a78c-432e-9c77-861221c03d2b,47 Marino Ave,,Port Washington,NY,11050-4207,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,61484c58-0e7e-4837-b363-4f363b0fd9b1,107 Greenpoint Ave Apt D2,,Brooklyn,NY,11222-2268,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2212ca9b-c29c-42f7-88a8-0e14b1bb80a6,283 Avenue C Apt 11D,,New York,NY,10009-2319,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,780e4f62-2b01-408c-82b7-098edea10291,5133 Simonson St,,Elmhurst,NY,11373-4252,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,946503ae-2af0-406e-9d4b-da94f74369d1,360 E 72nd St,Apt C2802,New York,NY,10021,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188298213,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3f61c6ca-d885-485b-83d5-65f696704ddc,25506 73rd Ave,,Glen Oaks,NY,11004-1101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e443b6a0-7793-4e58-9f1a-49371b7d7359,157 W 76th St Apt 1A,,New York,NY,10023-8316,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,59bd1c00-af62-4f0d-bb7d-3c93cc919752,19210B 64th Ave Apt 2C,,Fresh Meadows,NY,11365-2702,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,59e7e8d3-a999-4bb9-a765-641ac6abbcf6,13108 14th Ave Fl 1,,College Point,NY,11356-1910,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7e536c26-0a79-4dfd-a541-f11503db3eef,60 E End Ave Apt 23B,,New York,NY,10028-7926,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c55bbe37-1c80-4db2-a365-8d6c48e283c7,80 E End Ave Apt 4E,,New York,NY,10028-8034,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e368b373-f70a-4b08-996f-09a1e2a360b8,212 E Broadway Apt G2006,,New York,NY,10002-2059,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0ac6c745-d1af-4fb9-a947-5c45a7a9dd8c,155 E 31st St,Apt 30G,New York,NY,10016,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188302235,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a9975e75-b155-46f6-ab72-854e4cf59649,237 Lafayette St,Apt 3E,New York,NY,10012,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188302231,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8f0670d4-07d0-4caa-a7f0-6d78894fa7ce,510 E 80th St,Apt 5C,New York,NY,10075,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188292594,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,954f7237-20b8-4e5a-b270-0281567947b5,421 E 84th St,Apt 2R,New York,NY,10028,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188293948,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,cc418cf8-ed48-4048-8a32-45273a2fea24,239 Central Park W,5C,New York,NY,10024,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188292697,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b338cc7c-d0ff-48de-b5c0-f3e644e8b184,555 W 59th St,Apt TH3C,New York,NY,10019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188295061,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,859f6765-e5b0-4372-8ebc-12934d06b99c,253 W 73rd St,Apt 7D,New York,NY,10023,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188301582,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,fdf418ff-2e90-4621-9f10-215fd93daba1,3535 21st St Apt 3D,,Astoria,NY,11106-4716,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
